,sea-1,sv0-1,sea-2,sv0-2
50109,,281474976688944.0,281474976688992.0,281474976688944.0
50115,,281474976688864.0,281474976688912.0,281474976688864.0
50116,,281474976688864.0,281474976688912.0,281474976688864.0
50117,,281474976688864.0,281474976688912.0,281474976688864.0
50118,,281474976688864.0,281474976688912.0,281474976688864.0
50119,,281474976688864.0,281474976688912.0,281474976688864.0
50120,,281474976688864.0,281474976688912.0,281474976688864.0
50121,,281474976688864.0,281474976688912.0,281474976688864.0
50122,,281474976688864.0,281474976688912.0,281474976688864.0
50123,,281474976688864.0,281474976688912.0,281474976688864.0
50124,,281474976688864.0,281474976688912.0,281474976688864.0
50125,,281474976688864.0,281474976688912.0,281474976688864.0
50131,,281474976688864.0,281474976688912.0,281474976688864.0
50132,,281474976688864.0,281474976688912.0,281474976688864.0
50139,,281474976688768.0,281474976688832.0,281474976688768.0
50140,,281474976688768.0,281474976688832.0,281474976688768.0
50141,,281474976688768.0,281474976688832.0,281474976688768.0
50142,,281474976688768.0,281474976688832.0,281474976688768.0
50143,,281474976688768.0,281474976688832.0,281474976688768.0
50144,,281474976688768.0,281474976688832.0,281474976688768.0
50145,,281474976688768.0,281474976688832.0,281474976688768.0
50146,,281474976688768.0,281474976688832.0,281474976688768.0
50147,,281474976688768.0,281474976688832.0,281474976688768.0
50148,,281474976688768.0,281474976688832.0,281474976688768.0
50149,,281474976688768.0,281474976688832.0,281474976688768.0
50150,,281474976688768.0,281474976688832.0,281474976688768.0
50151,,281474976688768.0,281474976688832.0,281474976688768.0
50152,,281474976688768.0,281474976688832.0,281474976688768.0
50153,,281474976688768.0,281474976688832.0,281474976688768.0
50154,,281474976688768.0,281474976688832.0,281474976688768.0
50155,,281474976688768.0,281474976688832.0,281474976688768.0
50156,,281474976688768.0,281474976688832.0,281474976688768.0
50157,,281474976688768.0,281474976688832.0,281474976688768.0
50158,,281474976688768.0,281474976688832.0,281474976688768.0
50159,,281474976688768.0,281474976688832.0,281474976688768.0
50160,,281474976688768.0,281474976688832.0,281474976688768.0
50161,,281474976688768.0,281474976688832.0,281474976688768.0
50162,,281474976688768.0,281474976688832.0,281474976688768.0
50163,,281474976688768.0,281474976688832.0,281474976688768.0
50164,,281474976688768.0,281474976688832.0,281474976688768.0
50170,,281474976688944.0,281474976688992.0,281474976688944.0
50171,,281474976688944.0,281474976688992.0,281474976688944.0
50172,,281474976688944.0,281474976688992.0,281474976688944.0
50174,,17.0,281474976689008.0,281474976688944.0
50175,,17.0,281474976689008.0,281474976688944.0
50177,,17.0,19171416.0,17.0
50178,,17.0,19171416.0,17.0
50179,,17.0,19171416.0,17.0
50180,,17.0,19171416.0,17.0
50181,,17.0,19171416.0,17.0
50182,,17.0,19171416.0,17.0
50186,,281474976688976.0,281474976688992.0,281474976688976.0
50187,,281474976688976.0,281474976688992.0,281474976688976.0
50188,,281474976688976.0,281474976688992.0,281474976688976.0
50189,,281474976688976.0,281474976688992.0,281474976688976.0
50191,,116709072.0,281474976689008.0,281474976688976.0
50192,,116709072.0,281474976689008.0,281474976688976.0
50193,,116709072.0,281474976689008.0,281474976688976.0
50203,,281474976688864.0,281474976688944.0,281474976688864.0
50204,,281474976688864.0,281474976688944.0,281474976688864.0
50205,,281474976688864.0,281474976688944.0,281474976688864.0
50206,,281474976688864.0,281474976688944.0,281474976688864.0
50207,,281474976688864.0,281474976688944.0,281474976688864.0
50209,,3678.0,281474976688960.0,281474976688864.0
50210,,3678.0,281474976688960.0,281474976688864.0
50213,,418.0,20844408.0,418.0
50214,,418.0,20844408.0,418.0
50215,,418.0,20844408.0,418.0
50216,,418.0,20844408.0,418.0
50218,,35865104.0,20843946.0,418.0
50219,,35865104.0,20843946.0,418.0
50220,,35865104.0,20843946.0,418.0
50221,,35865104.0,20843946.0,418.0
50222,,35865104.0,20843946.0,418.0
50228,,3670076.0,81716696.0,3670076.0
50229,,3670076.0,81716696.0,3670076.0
50230,,3670076.0,81716696.0,3670076.0
50232,,41469088.0,116709056.0,3670076.0
50239,,281474976688928.0,281474976688992.0,281474976688928.0
50240,,281474976688928.0,281474976688992.0,281474976688928.0
50241,,281474976688928.0,281474976688992.0,281474976688928.0
50242,,281474976688928.0,281474976688992.0,281474976688928.0
50243,,281474976688928.0,281474976688992.0,281474976688928.0
50244,,281474976688928.0,281474976688992.0,281474976688928.0
50251,,281474976688832.0,281474976688896.0,281474976688832.0
50252,,281474976688832.0,281474976688896.0,281474976688832.0
50253,,281474976688832.0,281474976688896.0,281474976688832.0
50254,,281474976688832.0,281474976688896.0,281474976688832.0
50255,,281474976688832.0,281474976688896.0,281474976688832.0
50256,,281474976688832.0,281474976688896.0,281474976688832.0
50257,,281474976688832.0,281474976688896.0,281474976688832.0
50258,,281474976688832.0,281474976688896.0,281474976688832.0
50259,,281474976688832.0,281474976688896.0,281474976688832.0
50261,,41469096.0,281474976688912.0,281474976688832.0
50262,,41469096.0,281474976688912.0,281474976688832.0
50269,,281474976688832.0,281474976688896.0,281474976688832.0
50270,,281474976688832.0,281474976688896.0,281474976688832.0
50271,,281474976688832.0,281474976688896.0,281474976688832.0
50272,,281474976688832.0,281474976688896.0,281474976688832.0
50273,,281474976688832.0,281474976688896.0,281474976688832.0
50274,,281474976688832.0,281474976688896.0,281474976688832.0
50275,,281474976688832.0,281474976688896.0,281474976688832.0
50276,,281474976688832.0,281474976688896.0,281474976688832.0
50277,,281474976688832.0,281474976688896.0,281474976688832.0
50278,,281474976688832.0,281474976688896.0,281474976688832.0
50279,,281474976688832.0,281474976688896.0,281474976688832.0
50280,,281474976688832.0,281474976688896.0,281474976688832.0
50281,,281474976688832.0,281474976688896.0,281474976688832.0
50282,,281474976688832.0,281474976688896.0,281474976688832.0
50283,,281474976688832.0,281474976688896.0,281474976688832.0
50287,,281474976688880.0,281474976688896.0,281474976688880.0
50288,,281474976688880.0,281474976688896.0,281474976688880.0
50295,,281474976688768.0,281474976688848.0,281474976688768.0
50296,,281474976688768.0,281474976688848.0,281474976688768.0
50297,,281474976688768.0,281474976688848.0,281474976688768.0
50298,,281474976688768.0,281474976688848.0,281474976688768.0
50299,,281474976688768.0,281474976688848.0,281474976688768.0
50301,,1451.0,281474976688864.0,281474976688768.0
50302,,1451.0,281474976688864.0,281474976688768.0
50305,,124.0,30288608.0,124.0
50306,,124.0,30288608.0,124.0
50307,,124.0,30288608.0,124.0
50308,,124.0,30288608.0,124.0
50310,,35865136.0,30288426.0,124.0
50311,,35865136.0,30288426.0,124.0
50312,,35865136.0,30288426.0,124.0
50313,,35865136.0,30288426.0,124.0
50314,,35865136.0,30288426.0,124.0
50317,,281474976688880.0,75347264.0,281474976688880.0
50319,,3670090.0,75347264.0,281474976688880.0
50321,,3670090.0,75347264.0,3670090.0
50323,,3670090.0,75347264.0,3670090.0
50325,,3670090.0,75347264.0,3670090.0
50327,,3670090.0,75347264.0,3670090.0
50329,,3670090.0,75347264.0,3670090.0
50331,,2.0,75347264.0,3670090.0
50333,,3.0,75347272.0,2.0
50334,,3.0,75347272.0,2.0
50335,,3.0,75347272.0,2.0
50337,,75347264.0,75347280.0,3.0
50338,,75347264.0,75347280.0,3.0
50339,,75347264.0,75347280.0,3.0
50340,,75347264.0,75347280.0,3.0
50341,,75347264.0,75347280.0,3.0
50342,,75347264.0,75347280.0,3.0
50343,,75347264.0,75347280.0,3.0
50344,,75347264.0,75347280.0,3.0
50345,,75347264.0,75347280.0,3.0
50346,,75347264.0,75347280.0,3.0
50348,,116709072.0,75347272.0,75347264.0
50349,,116709072.0,75347272.0,75347264.0
50350,,116709072.0,75347272.0,75347264.0
50354,,116709104.0,10465528.0,116709104.0
50357,,50147520.0,116709088.0,50147520.0
50358,,50147520.0,116709088.0,50147520.0
50359,,50147520.0,116709088.0,50147520.0
50360,,50147520.0,116709088.0,50147520.0
50361,,50147520.0,116709088.0,50147520.0
50362,,50147520.0,116709088.0,50147520.0
50364,,281474976689120.0,116709056.0,50147520.0
50370,,281474976689072.0,281474976689104.0,281474976689072.0
50371,,281474976689072.0,281474976689104.0,281474976689072.0
50372,,281474976689072.0,281474976689104.0,281474976689072.0
50373,,281474976689072.0,281474976689104.0,281474976689072.0
50374,,281474976689072.0,281474976689104.0,281474976689072.0
50375,,281474976689072.0,281474976689104.0,281474976689072.0
50376,,281474976689072.0,281474976689104.0,281474976689072.0
50382,,281474976689040.0,281474976689088.0,281474976689040.0
50383,,281474976689040.0,281474976689088.0,281474976689040.0
50384,,281474976689040.0,281474976689088.0,281474976689040.0
50385,,281474976689040.0,281474976689088.0,281474976689040.0
50386,,281474976689040.0,281474976689088.0,281474976689040.0
50387,,281474976689040.0,281474976689088.0,281474976689040.0
50388,,281474976689040.0,281474976689088.0,281474976689040.0
50389,,281474976689040.0,281474976689088.0,281474976689040.0
50390,,281474976689040.0,281474976689088.0,281474976689040.0
50391,,281474976689040.0,281474976689088.0,281474976689040.0
50392,,281474976689040.0,281474976689088.0,281474976689040.0
50393,,281474976689040.0,281474976689088.0,281474976689040.0
50394,,281474976689040.0,281474976689088.0,281474976689040.0
50395,,281474976689040.0,281474976689088.0,281474976689040.0
50396,,281474976689040.0,281474976689088.0,281474976689040.0
50397,,281474976689040.0,281474976689088.0,281474976689040.0
50398,,281474976689040.0,281474976689088.0,281474976689040.0
50399,,281474976689040.0,281474976689088.0,281474976689040.0
50400,,281474976689040.0,281474976689088.0,281474976689040.0
50401,,281474976689040.0,281474976689088.0,281474976689040.0
50402,,281474976689040.0,281474976689088.0,281474976689040.0
50407,,281474976689056.0,281474976689088.0,281474976689056.0
50408,,281474976689056.0,281474976689088.0,281474976689056.0
50409,,281474976689056.0,281474976689088.0,281474976689056.0
50410,,281474976689056.0,281474976689088.0,281474976689056.0
50411,,281474976689056.0,281474976689088.0,281474976689056.0
50412,,281474976689056.0,281474976689088.0,281474976689056.0
50413,,281474976689056.0,281474976689088.0,281474976689056.0
50414,,281474976689056.0,281474976689088.0,281474976689056.0
50415,,281474976689056.0,281474976689088.0,281474976689056.0
50416,,281474976689056.0,281474976689088.0,281474976689056.0
50419,,4294967295.0,115752968.0,4294967295.0
50420,,4294967295.0,115752968.0,4294967295.0
50421,,4294967295.0,115752968.0,4294967295.0
50422,,4294967295.0,115752968.0,4294967295.0
50423,,4294967295.0,115752968.0,4294967295.0
50424,,4294967295.0,115752968.0,4294967295.0
50425,,4294967295.0,115752968.0,4294967295.0
50426,,4294967295.0,115752968.0,4294967295.0
50427,,4294967295.0,115752968.0,4294967295.0
50428,,4294967295.0,115752968.0,4294967295.0
50430,,116709104.0,115753060.0,4294967295.0
50431,,116709104.0,115753060.0,4294967295.0
50432,,116709104.0,115753060.0,4294967295.0
50435,,116709120.0,10465536.0,116709120.0
50438,,115286152.0,116709104.0,115286152.0
50439,,115286152.0,116709104.0,115286152.0
50440,,115286152.0,116709104.0,115286152.0
50441,,115286152.0,116709104.0,115286152.0
50442,,115286152.0,116709104.0,115286152.0
50444,,116709120.0,115286184.0,115286152.0
50445,,116709120.0,115286184.0,115286152.0
50446,,116709120.0,115286184.0,115286152.0
50451,,116709152.0,116709120.0,116709152.0
50454,,50147520.0,116709136.0,50147520.0
50455,,50147520.0,116709136.0,50147520.0
50457,,0.0,116709056.0,50147520.0
50458,,0.0,116709056.0,50147520.0
50459,,0.0,116709056.0,50147520.0
50460,,0.0,116709056.0,50147520.0
50461,,0.0,116709056.0,50147520.0
50462,,0.0,116709056.0,50147520.0
50463,,0.0,116709056.0,50147520.0
50464,,0.0,116709056.0,50147520.0
50465,,0.0,116709056.0,50147520.0
50466,,0.0,116709056.0,50147520.0
50467,,0.0,116709056.0,50147520.0
50468,,0.0,116709056.0,50147520.0
50471,,281474976692608.0,281474976692608.0,281474976692608.0
50472,,281474976692608.0,281474976692608.0,281474976692608.0
50478,,281474976692528.0,281474976692576.0,281474976692528.0
50479,,281474976692528.0,281474976692576.0,281474976692528.0
50480,,281474976692528.0,281474976692576.0,281474976692528.0
50481,,281474976692528.0,281474976692576.0,281474976692528.0
50482,,281474976692528.0,281474976692576.0,281474976692528.0
50483,,281474976692528.0,281474976692576.0,281474976692528.0
50484,,281474976692528.0,281474976692576.0,281474976692528.0
50485,,281474976692528.0,281474976692576.0,281474976692528.0
50486,,281474976692528.0,281474976692576.0,281474976692528.0
50487,,281474976692528.0,281474976692576.0,281474976692528.0
50488,,281474976692528.0,281474976692576.0,281474976692528.0
50489,,281474976692528.0,281474976692576.0,281474976692528.0
50490,,281474976692528.0,281474976692576.0,281474976692528.0
50498,,10458672.0,281474976692624.0,281474976692544.0
50499,,10458672.0,281474976692624.0,281474976692544.0
50500,,10458672.0,281474976692624.0,281474976692544.0
50501,,10458672.0,281474976692624.0,281474976692544.0
50503,,41477824.0,10461104.0,10458672.0
50505,,19660800.0,281474976689152.0,41477824.0
50506,,19660800.0,281474976689152.0,41477824.0
50511,,281474976689072.0,281474976689104.0,281474976689072.0
50512,,281474976689072.0,281474976689104.0,281474976689072.0
50513,,281474976689072.0,281474976689104.0,281474976689072.0
50514,,281474976689072.0,281474976689104.0,281474976689072.0
50515,,281474976689072.0,281474976689104.0,281474976689072.0
50516,,281474976689072.0,281474976689104.0,281474976689072.0
50517,,281474976689072.0,281474976689104.0,281474976689072.0
50523,,281474976689040.0,281474976689088.0,281474976689040.0
50524,,281474976689040.0,281474976689088.0,281474976689040.0
50525,,281474976689040.0,281474976689088.0,281474976689040.0
50526,,281474976689040.0,281474976689088.0,281474976689040.0
50527,,281474976689040.0,281474976689088.0,281474976689040.0
50528,,281474976689040.0,281474976689088.0,281474976689040.0
50529,,281474976689040.0,281474976689088.0,281474976689040.0
50530,,281474976689040.0,281474976689088.0,281474976689040.0
50531,,281474976689040.0,281474976689088.0,281474976689040.0
50532,,281474976689040.0,281474976689088.0,281474976689040.0
50533,,281474976689040.0,281474976689088.0,281474976689040.0
50534,,281474976689040.0,281474976689088.0,281474976689040.0
50536,,0.0,281474976689104.0,281474976689040.0
50537,,0.0,281474976689104.0,281474976689040.0
50538,,0.0,281474976689104.0,281474976689040.0
50539,,0.0,281474976689104.0,281474976689040.0
50540,,0.0,281474976689104.0,281474976689040.0
50541,,0.0,281474976689104.0,281474976689040.0
50542,,0.0,281474976689104.0,281474976689040.0
50543,,0.0,281474976689104.0,281474976689040.0
50544,,0.0,281474976689104.0,281474976689040.0
50545,,0.0,281474976689104.0,281474976689040.0
50546,,0.0,281474976689104.0,281474976689040.0
50547,,0.0,281474976689104.0,281474976689040.0
50548,,0.0,281474976689104.0,281474976689040.0
50549,,0.0,281474976689104.0,281474976689040.0
50550,,0.0,281474976689104.0,281474976689040.0
50553,,104431096.0,104430616.0,104431096.0
50556,,104430576.0,104431096.0,104430576.0
50560,,10539008.0,10460712.0,0.0
50563,,20823424.0,281474976692592.0,0.0
50564,,20823424.0,281474976692592.0,0.0
50565,,20823424.0,281474976692592.0,0.0
50566,,20823424.0,281474976692592.0,0.0
50567,,20823424.0,281474976692592.0,0.0
50568,,20823424.0,281474976692592.0,0.0
50572,,686783.0,20823424.0,686783.0
50574,,77.0,12730680.0,686783.0
50575,,77.0,12730680.0,686783.0
50576,,77.0,12730680.0,686783.0
50577,,77.0,12730680.0,686783.0
50578,,77.0,12730680.0,686783.0
50581,,281474976692608.0,281474976692608.0,281474976692608.0
50582,,281474976692608.0,281474976692608.0,281474976692608.0
50583,,281474976692608.0,281474976692608.0,281474976692608.0
50584,,281474976692608.0,281474976692608.0,281474976692608.0
50585,,281474976692608.0,281474976692608.0,281474976692608.0
50590,,115753020.0,115505696.0,115753020.0
50591,,115753020.0,115505696.0,115753020.0
50596,,115753036.0,115505896.0,115753036.0
50597,,115753036.0,115505896.0,115753036.0
50602,,115753052.0,115728072.0,115753052.0
50603,,115753052.0,115728072.0,115753052.0
50608,,115753068.0,115505944.0,115753068.0
50610,,55267.0,115505952.0,115753068.0
50614,,19.0,10459036.0,19.0
50615,,19.0,10459036.0,19.0
50616,,19.0,10459036.0,19.0
50624,,20767224.0,20767200.0,20767216.0
